order_name	family_name	genus_name	species_name	country	province	geographical_location	exactsite	FID	Shape *	ECO_CODE	ECOREGION	PROV_CODE	PROVINCE	RLM_CODE	REALM	ALT_CODE	ECO_CODE_X	Lat_Zone
Gobiiformes	Gobiidae	Fusigobius	Fusigobius duospilus	French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northwest of channel from Opun	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Gobiiformes	Gobiidae	Pleurosicya		French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northwest of channel from Opun	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Scorpaeniformes	Scorpaenidae	Scorpaenodes	Scorpaenodes minor	French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northwest of channel from Opun	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge bispinosa	French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northeast side of channel from	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax melatremus	French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northeast side of channel from	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Serranidae	Pseudanthias	Pseudanthias mooreanus	French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northeast side of channel from	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Serranidae	Pseudanthias	Pseudanthias ventralis	French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northeast side of channel from	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Ovalentaria	Pomacentridae	Chromis	Chromis alpha	French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northeast side of channel from	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Serranidae	Pseudanthias	Pseudanthias mooreanus	French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northeast side of channel from	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Labriformes	Labridae	Pseudocheilinus	Pseudocheilinus ocellatus	French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northeast side of channel from	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Ovalentaria	Pseudochromidae	Lubbockichthys		French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northeast side of channel from	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Ovalentaria	Pseudochromidae	Lubbockichthys		French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northeast side of channel from	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Gobiiformes	Gobiidae	Trimmatom	Trimmatom nanus	French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northeast side of channel from	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Serranidae	Liopropoma	Liopropoma tonstrinum	French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northeast side of channel from	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Serranidae	Liopropoma	Liopropoma tonstrinum	French Polynesia	Windward Islands	Society Islands	Moorea, outer reef, northeast side of channel from	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Serranidae	Epinephelus	Epinephelus merra	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, harbor at ship anchorag	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Aulopiformes	Synodontidae	Synodus	Synodus dermatogenys	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, harbor at ship anchorag	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Trachiniformes	Creediidae	Chalixodytes	Chalixodytes tauensis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota distigma	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Blenniiformes	Tripterygiidae	Norfolkia	Norfolkia thomasi	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Fusigobius	Fusigobius neophytus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Kurtiformes	Apogonidae	Ostorhinchus	Ostorhinchus rubrimacula	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiesociformes	Gobiesocidae	Pherallodus		French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Blenniiformes	Blenniidae	Cirripectes	Cirripectes variolosus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Epinephelus	Epinephelus hexagonatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Labroides	Labroides rubrolabiatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south end, outer reef s	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Anampses	Anampses caeruleopunctatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Cirrhitidae	Cirrhitus	Cirrhitus pinnulatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge loricula	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai south end, outer reef slop	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Tetraodontiformes	Monacanthidae	Amanses	Amanses scopas	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, outer reef slope to drop-	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Pempheridae	Pempheris		French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, outer suge channels near	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Halichoeres	Halichoeres claudia	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Priolepis	Priolepis semidoliata	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Pseudogramma	Pseudogramma galzini	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Acanthuriformes	Acanthuridae	Acanthurus	Acanthurus thompsoni	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, outer reef slope to drop-	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Blenniiformes	Blenniidae	Cirripectes	Cirripectes alboapicalis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rurutu, northeast side of island,	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Aulopiformes	Synodontidae	Synodus	Synodus binotatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope with d	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Pseudanthias	Pseudanthias pascalus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Maria Atoll, outer reef slope to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Pseudocheilinus	Pseudocheilinus octotaenia	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Maria Atoll, outer reef slope at	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Syngnathiformes	Fistulariidae	Fistularia	Fistularia commersonii	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Maria Atoll, lagoon with coraline	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Amblygobius	Amblygobius phalaena	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, harbor at ship anchorag	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Thalassoma	Thalassoma lutescens	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, harbor at ship anchorag	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Pseudogramma	Pseudogramma galzini	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota randalli	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Scorpaeniformes	Scorpaenidae	Caracanthus	Caracanthus unipinna	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Anguilliformes	Muraenidae	Enchelycore	Enchelycore schismatorhynchus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Anguilliformes	Muraenidae	Enchelycore	Enchelycore schismatorhynchus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Holocentriformes	Holocentridae	Myripristis	Myripristis berndti	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Tetraodontiformes	Monacanthidae	Cantherhines	Cantherhines sandwichiensis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, outside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Kurtiformes	Apogonidae	Apogon	Apogon susanae	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Holocentriformes	Holocentridae	Sargocentron	Sargocentron punctatissimum	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Ovalentaria	Pomacentridae	Chromis	Chromis acares	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai south end, outer reef slop	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Tetraodontiformes	Balistidae	Sufflamen	Sufflamen bursa	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, south end, outer reef slo	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Halichoeres	Halichoeres melasmapomus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, outer reef slope to drop-	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Ovalentaria	Pomacentridae	Stegastes	Stegastes fasciolatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, outer suge channels near	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiesociformes	Gobiesocidae	Lepadichthys	Lepadichthys frenatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Callionymiformes	Callionymidae	Diplogrammus	Diplogrammus goramensis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Callogobius	Callogobius sclateri	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Mullidae	Parupeneus	Parupeneus pleurostigma	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Tetraodontiformes	Tetraodontidae	Canthigaster	Canthigaster rapaensis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rurutu, outer reef slope to drop-	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Blenniiformes	Tripterygiidae	Enneapterygius	Enneapterygius randalli	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rurutu, northeast side of island,	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Thalassoma	Thalassoma purpureum	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rurutu, northeast side of island,	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Cirrhitidae	Isocirrhitus	Isocirrhitus sexfasciatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rurutu, northeast side of island,	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Holocentriformes	Holocentridae	Sargocentron	Sargocentron diadema	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Maria Atoll, outer reef slope at	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Anguilliformes	Chlopsidae	Kaupichthys	Kaupichthys diodontus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Maria Atoll, outer reef slope at	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Callionymiformes	Callionymidae	Callionymus	Callionymus simplicicornis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, harbor at ship anchorag	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota hinanoae	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Mullidae	Mulloidichthys	Mulloidichthys vanicolensis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Scorpaeniformes	Scorpaenidae	Scorpaenodes	Scorpaenodes scaber	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Blenniiformes	Blenniidae	Cirripectes	Cirripectes fuscoguttatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Halichoeres	Halichoeres marginatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Cirrhitidae	Amblycirrhitus	Amblycirrhitus unimacula	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Pseudojuloides	Pseudojuloides atavai	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai south end, outer reef slop	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Labropsis	Labropsis polynesica	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai south end, outer reef slop	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Holocentriformes	Holocentridae	Sargocentron	Sargocentron lepros	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai south end, outer reef slop	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Ovalentaria	Pomacentridae	Chromis	Chromis pamae	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, outer reef slope to drop-	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Ptereleotris	Ptereleotris evides	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Callogobius	Callogobius sclateri	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Scorpaeniformes	Platycephalidae	Sunagocia	Sunagocia otaitensis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, just outside entrance to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Blenniiformes	Blenniidae	Blenniella	Blenniella gibbifrons	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rurutu, northeast side of island,	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Ovalentaria	Pomacentridae	Plectroglyphidodon	Plectroglyphidodon lacrymatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope with d	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Nemateleotris	Nemateleotris magnifica	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope with d	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax melatremus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope with d	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax thyrsoideus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope with d	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Acanthuriformes	Acanthuridae	Acanthurus	Acanthurus nigrofuscus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope channe	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Chaetodontidae	Chaetodon	Chaetodon pelewensis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope channe	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Wetmorella	Wetmorella albofasciata	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Rimatara, outer reef slope channe	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Serranidae	Pseudanthias	Pseudanthias olivaceus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Maria Atoll, outer reef slope to	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Beloniformes	Hemiramphidae	Hemiramphus	Hemiramphus depauperatus	French Polynesia	Austral Islands	Austral Islands		220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge heraldi	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Maria Atoll, outer reef slope at	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Ovalentaria	Pomacentridae	Stegastes	Stegastes nigricans	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, harbor at ship anchorag	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Trimmatom	Trimmatom eviotops	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Cirrhitidae	Amblycirrhitus	Amblycirrhitus bimacula	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Labriformes	Labridae	Macropharyngodon	Macropharyngodon meleagris	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, just outside harbor ent	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota distigma	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Pempheridae	Pempheris	Pempheris rapa	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, inside harbor entrance	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Blenniiformes	Blenniidae	Stanulus	Stanulus talboti	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Blenniiformes	Blenniidae	Rhabdoblennius	Rhabdoblennius rhabdotrachelus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax eurostus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Ovalentaria	Pomacentridae	Plectroglyphidodon	Plectroglyphidodon imparipennis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Ovalentaria	Pomacentridae	Plectroglyphidodon	Plectroglyphidodon imparipennis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Raivavae, south side on outer ree	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Perciformes	Cirrhitidae	Paracirrhites	Paracirrhites arcatus	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai south end, outer reef slop	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
Ovalentaria	Pomacentridae	Plectroglyphidodon	Plectroglyphidodon phoenixensis	French Polynesia	Austral Islands	Austral Islands	Austral Islands, Tubuai, outer suge channels near	220	Polygon	20160	Southern Cook/Austral Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	155	160	Tropical
