"E_CODE";"EcosystemName";"SpecCode";"Species";"autoctr";"EcosystemRefno";"Stockcode";"Status";"CurrentPresence";"Abundance";"LifeStage";"Remarks";"Entered";"Dateentered";"Modified";"Datemodified";"Expert";"Datechecked";"WebURL";"TS";"PROVINCE";"REALM"
1516;"Coral Sea";66198;"Spicomacrurus mccoskeri";224111;98298;56677;"native";"Present";NA;"adults";NA;14;2016-02-23;NA;2016-02-23 00:00:00;NA;NA;NA;NA;"Tropical Southwestern Pacific";"Central Indo-Pacific"
1516;"Coral Sea";68055;"Bodianus bennetti";226369;82450;59533;"native";"Present";NA;"adults";NA;14;2016-10-21;NA;2016-10-21 00:00:00;NA;NA;NA;NA;"Tropical Southwestern Pacific";"Central Indo-Pacific"
1516;"Coral Sea";68377;"Banjos aculeatus";232883;116322;59950;"native";"Present";NA;"adults";"Known from the Capel bank.";14;2017-10-02;NA;2017-10-02 00:00:00;NA;NA;NA;NA;"Tropical Southwestern Pacific";"Central Indo-Pacific"
1516;"Coral Sea";68748;"Plectranthias bennetti";249157;116682;60357;"native";"Present";NA;"adults";NA;14;2018-08-15;NA;2018-08-15 00:00:00;NA;NA;NA;NA;"Tropical Southwestern Pacific";"Central Indo-Pacific"
1516;"Coral Sea";69280;"Chelidoperca cerasina";252723;123211;60929;"native";"Present";NA;"adults";"Mellish Plateau and Gifford Guyot Seamount (Ref. 123211).";14;2021-02-19;NA;2021-02-19 00:00:00;NA;NA;NA;NA;"Tropical Southwestern Pacific";"Central Indo-Pacific"
1516;"Coral Sea";69614;"Ocosia dorsomaculata";254234;125849;61301;"native";"Present";NA;"adults";NA;14;2022-02-18;NA;2022-02-18 00:00:00;NA;NA;NA;NA;"Tropical Southwestern Pacific";"Central Indo-Pacific"
1516;"Coral Sea";69777;"Lestidium nigrirostrum";255344;123138;61481;"native";NA;NA;"adults";NA;14;2022-07-27;NA;2022-07-27 00:00:00;NA;NA;NA;NA;"Tropical Southwestern Pacific";"Central Indo-Pacific"
1328;"Easter Island";69351;"Chromis mamatapara";252465;123146;61008;"native";"Present";NA;"adults";NA;14;2020-12-10;NA;2020-12-10 00:00:00;NA;NA;NA;NA;"Easter Island";"Eastern Indo-Pacific"
1510;"Exmouth to Broome";4387;"Cirripectes castaneus";252599;75154;4582;"native";"Present";NA;"adults";"Clerke Reef to Mermaid Reef, WA.";2542;2021-01-25;NA;2021-01-25 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";4398;"Cirripectes polyzona";252602;75154;4593;"native";"Present";NA;"adults";"Clarke Reef, Australia.";2542;2021-01-26;NA;2021-01-26 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";4402;"Cirripectes stigmaticus";252606;75154;4597;"native";"Present";NA;"adults";"Scott Reef, WA.";2542;2021-01-26;NA;2021-01-26 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6032;"Exallias brevis";252742;75154;6346;"native";"Present";NA;"adults";NA;2542;2021-02-22;NA;2021-02-22 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6033;"Ecsenius bicolor";252614;75154;6347;"native";"Present";NA;"adults";"Cartier Reef.";2542;2021-01-28;NA;2021-01-28 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6039;"Entomacrodus decussatus";252705;75154;6353;"native";"Present";NA;"adults";"Nort West Cape, WA.";2542;2021-02-17;NA;2021-02-17 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6043;"Entomacrodus striatus";252709;75154;6357;"native";"Present";NA;"adults";"North West Cape, WA.";2542;2021-02-17;NA;2021-02-17 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6044;"Entomacrodus thalassinus";252712;75154;6358;"native";"Present";NA;"adults";NA;2542;2021-02-17;NA;2021-02-17 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6045;"Glyptoparus delicatulus";252744;75154;6359;"native";"Present";NA;"adults";NA;2542;2021-02-22;NA;2021-02-22 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6050;"Istiblennius lineatus";252755;75154;6364;"native";"Present";NA;"adults";NA;2542;2021-02-24;NA;2021-02-24 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6051;"Blenniella periophthalmus";252596;75154;6365;"native";"Present";NA;"adults";"Dampier Archipelago to Cartier Island, WA.";2542;2021-01-25;NA;2021-01-25 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6053;"Nannosalarias nativitatis";252788;75154;6367;"native";"Present";NA;"adults";NA;2542;2021-03-02;NA;2021-03-02 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6058;"Salarias fasciatus";252887;75154;6372;"native";"Present";NA;"adults";NA;2542;2021-03-30;NA;2021-03-30 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6061;"Stanulus seychellensis";252904;75154;6375;"native";"Present";NA;"adults";NA;2542;2021-04-07;NA;2021-04-07 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6062;"Enchelyurus kraussii";252702;75154;6376;"native";"Present";NA;"adults";NA;2542;2021-02-17;NA;2021-02-17 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6065;"Aspidontus dussumieri";252581;75154;6379;"native";"Present";NA;"adults";"Ashmore and Cartier Islands, WA.";2542;2021-01-21;NA;2021-01-21 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6066;"Aspidontus taeniatus";252584;75154;6380;"native";"Present";NA;"adults";"Ashmore and Cartier Islands, WA.";2542;2021-01-21;NA;2021-01-21 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6067;"Meiacanthus atrodorsalis";252767;75154;6381;"native";"Present";NA;"adults";NA;2542;2021-02-24;NA;2021-02-24 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6068;"Meiacanthus ditrema";252772;75154;6382;"native";"Present";NA;"adults";NA;2542;2021-02-24;NA;2021-02-24 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6070;"Plagiotremus laudandus";252852;75154;6384;"native";"Present";NA;"adults";NA;2542;2021-03-29;NA;2021-03-29 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6071;"Plagiotremus rhinorhynchos";252861;75154;6385;"native";"Present";NA;"adults";NA;2542;2021-03-29;NA;2021-03-29 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6072;"Plagiotremus tapeinosoma";252879;75154;6386;"native";"Present";NA;"adults";NA;2542;2021-03-30;NA;2021-03-30 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6073;"Petroscirtes breviceps";252823;75154;6387;"native";"Present";NA;"adults";NA;2542;2021-03-05;NA;2021-03-05 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6077;"Petroscirtes xestus";252851;75154;6391;"native";"Present";NA;"adults";NA;2542;2021-03-26;NA;2021-03-26 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";6393;"Uranoscopus japonicus";251855;75154;6714;"native";"Present";NA;"adults";NA;2542;2020-09-16;NA;2020-09-16 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";7494;"Discotrema crinophilum";252971;75154;7797;"native";"Present";NA;"adults";NA;2542;2021-05-05;NA;2021-05-05 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";7565;"Omobranchus ferox";252797;75154;7870;"native";"Present";NA;"adults";NA;2542;2021-03-04;NA;2021-03-04 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";7567;"Ecsenius lineatus";252619;75154;7871;"native";"Present";NA;"adults";NA;2542;2021-01-28;NA;2021-01-28 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";7570;"Mimoblennius atrocinctus";252787;75154;7874;"native";"Present";NA;"adults";NA;2542;2021-03-02;NA;2021-03-02 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";7661;"Ecsenius lividanalis";252667;75154;7970;"native";"Present";NA;"adults";"Ashmore & Cartier Islands.";2542;2021-02-15;NA;2021-02-15 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";7664;"Ecsenius namiyei";252673;75154;7973;"native";"Present";NA;"adults";"Ashmore & Cartier islands, WA.";2542;2021-02-15;NA;2021-02-15 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";7802;"Synchiropus stellatus";253363;75154;8112;"native";"Present";NA;"adults";NA;2542;2021-07-16;NA;2021-07-16 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";7872;"Parapercis schauinslandii";251658;75154;8182;"native";"Present";NA;"adults";NA;2542;2020-08-12;NA;2020-08-12 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";7894;"Bembrops platyrhynchus";251706;75154;8205;"native";"Present";NA;"adults";NA;2542;2020-08-26;NA;2020-08-26 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";7981;"Synchiropus ocellatus";253364;75154;8292;"native";"Present";NA;"adults";NA;2542;2021-07-16;NA;2021-07-16 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";8035;"Butis butis";253388;75154;8346;"native";"Present";NA;"adults";NA;2542;2021-07-19;NA;2021-07-19 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";8188;"Parapercis alboguttata";251611;75154;8501;"native";"Present";NA;"adults";NA;2542;2020-08-07;NA;2020-08-07 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";10358;"Champsodon guentheri";251594;75154;10681;"native";"Present";NA;"adults";NA;2542;2020-08-06;NA;2020-08-06 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";10505;"Chrionema chlorotaenia";251724;75154;10827;"native";"Present";NA;"adults";NA;2542;2020-09-04;NA;2020-09-04 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";10589;"Centrodraco insolitus";253386;75154;10912;"native";"Present";NA;"adults";NA;2542;2021-07-19;NA;2021-07-19 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";10753;"Parapercis multiplicata";251653;75154;11076;"native";"Present";NA;"adults";"Ashmor and Cartier islands.";2542;2020-08-12;NA;2020-08-12 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";12559;"Acanthaphritis barbata";251693;75154;12902;"native";"Present";NA;"adults";NA;2542;2020-08-24;NA;2020-08-24 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";12640;"Ecsenius trilineatus";252693;75154;12984;"native";"Present";NA;"adults";NA;2542;2021-02-16;NA;2021-02-16 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";12643;"Synchiropus morrisoni";253366;75154;12987;"native";"Present";NA;"adults";NA;2542;2021-07-16;NA;2021-07-16 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";12891;"Diademichthys lineatus";252968;75154;13223;"native";"Present";NA;"adults";NA;2542;2021-05-05;NA;2021-05-05 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";13048;"Ecsenius schroederi";252676;75154;13371;"native";"Present";NA;"adults";"Rowley Shoals to Scott Reef, WA.";2542;2021-02-15;NA;2021-02-15 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";13514;"Limnichthys fasciatus";251687;75154;13668;"native";"Present";NA;"adults";NA;2542;2020-08-19;NA;2020-08-19 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";13522;"Parapercis snyderi";251662;75154;13674;"native";"Present";NA;"adults";NA;2542;2020-08-13;NA;2020-08-13 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";13747;"Meiacanthus luteus";252778;75154;13793;"native";"Present";NA;"adults";NA;2542;2021-02-24;NA;2021-02-24 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";13765;"Calumia godeffroyi";253393;75154;13809;"native";"Present";NA;"adults";NA;2542;2021-07-19;NA;2021-07-19 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";14203;"Enneapterygius nanus";252367;75154;14076;"native";"Present";NA;"adults";NA;2542;2020-11-20;NA;2020-11-20 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";14480;"Bostrychus sinensis";253387;75154;14262;"native";"Present";NA;"adults";NA;2542;2021-07-19;NA;2021-07-19 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";15776;"Acentrogobius viridipunctatus";253495;75154;14863;"native";"Present";NA;"adults";NA;2542;2021-09-15;NA;2021-09-15 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";16931;"Limnichthys nitidus";251689;75154;15352;"native";"Present";NA;"adults";NA;2542;2020-08-20;NA;2020-08-20 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";17464;"Anaora tentaculata";253119;75154;15644;"native";"Present";NA;"adults";NA;2542;2021-06-17;NA;2021-06-17 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";23546;"Bembrops caudimacula";251695;75154;18703;"native";"Present";NA;"adults";NA;2542;2020-08-24;NA;2020-08-24 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";23547;"Bembrops filiferus";251697;75154;18704;"native";"Present";NA;"adults";NA;2542;2020-08-25;NA;2020-08-25 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";23560;"Trichonotus elegans";251679;75154;18717;"native";"Present";NA;"adults";NA;2542;2020-08-13;NA;2020-08-13 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";25265;"Incara multisquamatus";253478;75154;20001;"native";"Present";NA;"adults";NA;2542;2021-09-13;NA;2021-09-13 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";25837;"Diplogrammus xenicus";253256;75154;20367;"native";"Present";NA;"adults";NA;2542;2021-06-28;NA;2021-06-28 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";27278;"Ecsenius oculatus";252675;75154;21343;"native";"Present";NA;"adults";"Monte Bello Islands, WA.";2542;2021-02-15;NA;2021-02-15 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";27574;"Calumia profunda";253395;75154;21573;"native";"Present";NA;"adults";NA;2542;2021-07-19;NA;2021-07-19 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";46621;"Meiacanthus naevius";252785;75154;39273;"endemic";"Present";NA;"adults";"Rowley shoals, WA.";2542;2021-03-02;NA;2021-03-02 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";46931;"Enneapterygius gracilis";252349;75154;39531;"endemic";"Present";NA;"adults";NA;2542;2020-11-19;NA;2020-11-19 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";46963;"Enneapterygius larsonae";252361;75154;39552;"native";"Present";NA;"adults";NA;2542;2020-11-20;NA;2020-11-20 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";47045;"Enneapterygius tutuilae";252495;75154;39614;"native";"Present";NA;"adults";NA;2542;2021-01-14;NA;2021-01-14 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";47048;"Enneapterygius ziegleri";252494;75154;39618;"native";"Present";NA;"adults";"Ashmore and Cartier Islands";2542;2021-01-14;NA;2021-01-14 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";49509;"Enneapterygius philippinus";252410;75154;41431;"native";"Present";NA;"adults";"North West Cape, WA (21°, 12'S)";2542;2020-12-02;NA;2020-12-02 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";52892;"Champsodon atridorsalis";251597;75154;43932;"native";"Present";NA;"adults";NA;2542;2020-08-06;NA;2020-08-06 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";55728;"Lepadichthys sandaracatus";253115;75154;45999;"endemic";"Present";NA;"adults";NA;2542;2021-06-17;NA;2021-06-17 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";56515;"Ichthyscopus spinosus";251842;75154;46546;"native";"Present";NA;"adults";NA;2542;2020-09-15;NA;2020-09-15 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";56864;"Xenocephalus cribratus";251861;75154;46724;"native";"Present";NA;"adults";NA;2542;2020-09-16;NA;2020-09-16 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";58510;"Omobranchus verticalis";252807;75154;48223;"native";"Present";NA;"adults";NA;2542;2021-03-04;NA;2021-03-04 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";59274;"Parapercis diplospilus";251615;75154;49002;"native";"Present";NA;"adults";NA;2542;2020-08-10;NA;2020-08-10 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";59280;"Callionymus leucobranchialis";253378;75154;49011;"native";"Present";NA;"adults";NA;2542;2021-07-16;NA;2021-07-16 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";59416;"Acanthaphritis ozawai";251694;75154;49151;"native";"Present";NA;"adults";NA;2542;2020-08-24;NA;2020-08-24 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";59701;"Hippocampus planifrons";253574;115213;49432;"native";"Present";NA;"adults";"In Exmouth Gulf.";14;2021-10-19;NA;2021-10-19 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";60539;"Callionymus kailolae";253121;75154;50305;"endemic";"Present";NA;"adults";NA;2542;2021-06-17;NA;2021-06-17 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";60544;"Foetorepus paxtoni";253362;75154;50311;"native";"Present";NA;"adults";NA;2542;2021-07-16;NA;2021-07-16 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";65527;"Trichonotus blochii";251677;75154;55716;"endemic";"Present";NA;"adults";NA;2542;2020-08-13;NA;2020-08-13 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";66064;"Parablennius postoculomaculatus";252814;75154;56447;"native";"Present";NA;"adults";NA;2542;2021-03-04;NA;2021-03-04 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";68979;"Scolopsis meridiana";249816;118677;60610;"native";"Present";NA;"adults";"Exmouth Gulf, WA";14;2019-03-12;NA;2019-03-12 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1510;"Exmouth to Broome";69701;"Engyprosopon praeteritus";255022;126082;61398;"native";"Present";NA;"adults";"Exmouth Bay";14;2022-05-19;NA;2022-05-19 00:00:00;NA;NA;NA;NA;"Northwest Australian Shelf";"Central Indo-Pacific"
1513;"Fiji Islands";1406;"Lutjanus erythropterus";231451;114833;1506;"native";"Present";NA;"adults";NA;2447;2017-04-04;NA;2017-04-04 00:00:00;NA;NA;NA;NA;"Tropical Southwestern Pacific";"Central Indo-Pacific"
260;"Gulf of Thailand";7;"Coryphaena equiselis";80058;3282;9;"native";"Present";NA;"adults";NA;14;1992-04-28;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";9;"Abalistes stellatus";80059;9770;15;"native";"Present";NA;"adults";NA;113;1995-09-15;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";10;"Alectis indica";80060;3287;16;"native";"Present";NA;"adults";NA;1;1990-11-10;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";77;"Istiophorus platypterus";80061;43;87;"native";"Present";NA;"adults";NA;23;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";80;"Chanos chanos";80062;1632;95;"native";"Present";NA;"adults";NA;2;1992-03-24;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";81;"Aphareus furca";80063;55;96;"native";"Present";NA;"adults";NA;10;1994-01-13;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";83;"Aphareus rutilans";80064;55;98;"native";"Present";NA;"adults";NA;23;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";84;"Aprion virescens";80065;55;99;"native";"Present";NA;"adults";NA;14;1993-12-14;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";87;"Etelis carbunculus";80066;55;102;"native";"Present";NA;"adults";NA;23;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";109;"Rastrelliger brachysoma";80067;168;123;"native";"Present";NA;"adults";NA;23;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";110;"Rastrelliger faughni";80068;168;124;"native";"Present";NA;"adults";NA;23;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";111;"Rastrelliger kanagurta";80069;168;125;"native";"Present";NA;"adults";NA;23;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";121;"Scomberomorus commerson";80070;168;135;"native";"Present";NA;"adults";NA;23;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";123;"Scomberomorus guttatus";80071;168;137;"native";"Present";NA;"adults";NA;23;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";124;"Scomberomorus koreanus";80072;168;138;"native";"Present";NA;"adults";NA;23;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";125;"Scomberomorus lineolatus";80073;168;139;"native";"Present";NA;"adults";NA;23;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";148;"Thunnus tonggol";80074;168;162;"native";"Present";NA;"adults";NA;23;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";156;"Lutjanus kasmira";80075;55;170;"native";"Present";NA;"adults";NA;2;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";157;"Lutjanus lemniscatus";80076;55;171;"native";"Present";NA;"adults";NA;23;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";159;"Lutjanus lutjanus";80077;55;173;"native";"Present";NA;"adults";NA;2;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";162;"Lutjanus malabaricus";80079;55;176;"native";"Present";NA;"adults";NA;23;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
260;"Gulf of Thailand";166;"Lutjanus monostigma";80080;55;180;"native";"Present";NA;"adults";NA;23;1990-10-19;1;2001-11-16 00:00:00;NA;NA;NA;NA;"Sunda Shelf";"Central Indo-Pacific"
